id	item_group_id	title	description	link	image_link	additional_image_link	price	sale_price	sale_price_effective_date	availability	shipping_weight	brand	mpn	condition	product_type	google_product_category	identifier_exists	is_bundle	size	gender	age_group	color	retailgroupcode	categorypath	gtin
21735	R60B	Black Playoff Short	Black Playoff Short	http://ecommercedemo.sparity.com/black-playoff-short.html?utm_source=google_shopping&m=configurable&134=11&aid=21735	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60B_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	black	R60	 	638529916634
21736	R60B	Black Playoff Short	Black Playoff Short	http://ecommercedemo.sparity.com/black-playoff-short.html?utm_source=google_shopping&m=configurable&134=12&aid=21736	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60B_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	black	R60	 	638529916641
21737	R60B	Black Playoff Short	Black Playoff Short	http://ecommercedemo.sparity.com/black-playoff-short.html?utm_source=google_shopping&m=configurable&134=13&aid=21737	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60B_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	black	R60	 	638529916658
21738	R60B	Black Playoff Short	Black Playoff Short	http://ecommercedemo.sparity.com/black-playoff-short.html?utm_source=google_shopping&m=configurable&134=14&aid=21738	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60B_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	black	R60	 	638529916665
22761	 	Charcoal Playoff Short	The right choice for comfort and functionality, our Playoff Short provides ultimate flexibility and style.	http://ecommercedemo.sparity.com/charcoal-playoff-short.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60CH	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL	female	adult	charcoal	R60	 	 
21718	R60CH	Charcoal Playoff Short	Charcoal Playoff Short	http://ecommercedemo.sparity.com/charcoal-playoff-short.html?utm_source=google_shopping&m=configurable&134=10&aid=21718	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60CH_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	charcoal	R60	 	638529916672
21719	R60CH	Charcoal Playoff Short	Charcoal Playoff Short	http://ecommercedemo.sparity.com/charcoal-playoff-short.html?utm_source=google_shopping&m=configurable&134=11&aid=21719	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60CH_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	charcoal	R60	 	638529916689
21720	R60CH	Charcoal Playoff Short	Charcoal Playoff Short	http://ecommercedemo.sparity.com/charcoal-playoff-short.html?utm_source=google_shopping&m=configurable&134=12&aid=21720	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60CH_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	charcoal	R60	 	638529916696
21721	R60CH	Charcoal Playoff Short	Charcoal Playoff Short	http://ecommercedemo.sparity.com/charcoal-playoff-short.html?utm_source=google_shopping&m=configurable&134=13&aid=21721	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60CH_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	charcoal	R60	 	638529916702
21722	R60CH	Charcoal Playoff Short	Charcoal Playoff Short	http://ecommercedemo.sparity.com/charcoal-playoff-short.html?utm_source=google_shopping&m=configurable&134=14&aid=21722	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60ch_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60CH_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	charcoal	R60	 	638529916719
22762	 	Oxford Playoff Short	The right choice for comfort and functionality, our Playoff Short provides ultimate flexibility and style.	http://ecommercedemo.sparity.com/oxford-playoff-short.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60G	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult L, Adult M, Adult S, Adult XL	female	adult	grey	R60	MEN > BOTTOMS > Shorts	 
21743	R60G	Oxford Playoff Short	Oxford Playoff Short	http://ecommercedemo.sparity.com/oxford-playoff-short.html?utm_source=google_shopping&m=configurable&134=11&aid=21743	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60G_L	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult L	female	adult	grey	R60	MEN > BOTTOMS > Shorts	638529916733
21744	R60G	Oxford Playoff Short	Oxford Playoff Short	http://ecommercedemo.sparity.com/oxford-playoff-short.html?utm_source=google_shopping&m=configurable&134=12&aid=21744	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60G_M	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult M	female	adult	grey	R60	MEN > BOTTOMS > Shorts	638529916740
21745	R60G	Oxford Playoff Short	Oxford Playoff Short	http://ecommercedemo.sparity.com/oxford-playoff-short.html?utm_source=google_shopping&m=configurable&134=13&aid=21745	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60G_S	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult S	female	adult	grey	R60	MEN > BOTTOMS > Shorts	638529916757
21746	R60G	Oxford Playoff Short	Oxford Playoff Short	http://ecommercedemo.sparity.com/oxford-playoff-short.html?utm_source=google_shopping&m=configurable&134=14&aid=21746	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60g_1.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60G_XL	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult XL	female	adult	grey	R60	MEN > BOTTOMS > Shorts	638529916764
22763	 	Navy Playoff Short	The right choice for comfort and functionality, our Playoff Short provides ultimate flexibility and style. 100% Cotton French Terry short Pockets Finished hem Men's Fit Adult XS-2X Youth YS-YL	http://ecommercedemo.sparity.com/navy-playoff-short.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	37.99 USD	19.00 USD	 	in stock	0.74 lb	Boxercraft	R60N	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL	female	adult	navy	R60	FEATURED > SALE > Men	 
21726	R60N	Navy Playoff Short	Navy Playoff Short	http://ecommercedemo.sparity.com/navy-playoff-short.html?utm_source=google_shopping&m=configurable&134=10&aid=21726	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	37.99 USD	19.00 USD	 	in stock	0.74 lb	Boxercraft	R60N_2X	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X	female	adult	navy	R60	FEATURED > SALE > Men	638529916771
21727	R60N	Navy Playoff Short	Navy Playoff Short	http://ecommercedemo.sparity.com/navy-playoff-short.html?utm_source=google_shopping&m=configurable&134=11&aid=21727	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	37.99 USD	19.00 USD	 	in stock	0.74 lb	Boxercraft	R60N_L	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult L	female	adult	navy	R60	FEATURED > SALE > Men	638529916788
21728	R60N	Navy Playoff Short	Navy Playoff Short	http://ecommercedemo.sparity.com/navy-playoff-short.html?utm_source=google_shopping&m=configurable&134=12&aid=21728	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	37.99 USD	19.00 USD	 	in stock	0.74 lb	Boxercraft	R60N_M	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult M	female	adult	navy	R60	FEATURED > SALE > Men	638529916795
21729	R60N	Navy Playoff Short	Navy Playoff Short	http://ecommercedemo.sparity.com/navy-playoff-short.html?utm_source=google_shopping&m=configurable&134=13&aid=21729	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	37.99 USD	19.00 USD	 	in stock	0.74 lb	Boxercraft	R60N_S	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult S	female	adult	navy	R60	FEATURED > SALE > Men	638529916801
21730	R60N	Navy Playoff Short	Navy Playoff Short	http://ecommercedemo.sparity.com/navy-playoff-short.html?utm_source=google_shopping&m=configurable&134=14&aid=21730	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60n_1.png	37.99 USD	19.00 USD	 	in stock	0.74 lb	Boxercraft	R60N_XL	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult XL	female	adult	navy	R60	FEATURED > SALE > Men	638529916818
22764	 	Black Core Capri	Maximize your performance in comfort with the Core Capri. 6.7 oz. 88/12 Polyester/Spandex with 90/10 Polyester/Spandex Mesh inserts Fitted capri length pant Comfortable wide waistband Hidden key pocket Side mesh detail Adult Size XS-2X Youth Size YS-YL	http://ecommercedemo.sparity.com/black-core-capri.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20B	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	female	adult	black	S20	 	 
21841	S20B	Black Core Capri	Black Core Capri	http://ecommercedemo.sparity.com/black-core-capri.html?utm_source=google_shopping&m=configurable&134=10&aid=21841	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20B_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	black	S20	 	638529916849
21842	S20B	Black Core Capri	Black Core Capri	http://ecommercedemo.sparity.com/black-core-capri.html?utm_source=google_shopping&m=configurable&134=11&aid=21842	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20B_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	black	S20	 	638529916856
21843	S20B	Black Core Capri	Black Core Capri	http://ecommercedemo.sparity.com/black-core-capri.html?utm_source=google_shopping&m=configurable&134=12&aid=21843	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20B_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	black	S20	 	638529916863
21844	S20B	Black Core Capri	Black Core Capri	http://ecommercedemo.sparity.com/black-core-capri.html?utm_source=google_shopping&m=configurable&134=13&aid=21844	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20B_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	black	S20	 	638529916870
21845	S20B	Black Core Capri	Black Core Capri	http://ecommercedemo.sparity.com/black-core-capri.html?utm_source=google_shopping&m=configurable&134=14&aid=21845	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20B_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	black	S20	 	638529916887
21846	S20B	Black Core Capri	Black Core Capri	http://ecommercedemo.sparity.com/black-core-capri.html?utm_source=google_shopping&m=configurable&134=19&aid=21846	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20b_3.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20B_XS	New	Apparel	 	TRUE	FALSE	Adult XS	female	adult	black	S20	 	638529916894
22765	 	Blue Horizon Core Capri	Maximize your performance in comfort with the Core Capri. 6.7 oz. 88/12 Polyester/Spandex with 90/10 Polyester/Spandex Mesh inserts Fitted capri length pant Comfortable wide waistband Hidden key pocket Side mesh detail Adult Size XS-2X Youth Size YS-YL	http://ecommercedemo.sparity.com/blue-horizon-core-capri.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20BH	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	female	adult	hunter green	S20	 	 
21868	S20BH	Blue Horizon Core Capri	Blue Horizon Core Capri	http://ecommercedemo.sparity.com/blue-horizon-core-capri.html?utm_source=google_shopping&m=configurable&134=10&aid=21868	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20BH_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	hunter green	S20	 	638529916900
21869	S20BH	Blue Horizon Core Capri	Blue Horizon Core Capri	http://ecommercedemo.sparity.com/blue-horizon-core-capri.html?utm_source=google_shopping&m=configurable&134=11&aid=21869	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20BH_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	hunter green	S20	 	638529916917
21870	S20BH	Blue Horizon Core Capri	Blue Horizon Core Capri	http://ecommercedemo.sparity.com/blue-horizon-core-capri.html?utm_source=google_shopping&m=configurable&134=12&aid=21870	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20BH_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	hunter green	S20	 	638529916924
21871	S20BH	Blue Horizon Core Capri	Blue Horizon Core Capri	http://ecommercedemo.sparity.com/blue-horizon-core-capri.html?utm_source=google_shopping&m=configurable&134=13&aid=21871	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20BH_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	hunter green	S20	 	638529916931
21872	S20BH	Blue Horizon Core Capri	Blue Horizon Core Capri	http://ecommercedemo.sparity.com/blue-horizon-core-capri.html?utm_source=google_shopping&m=configurable&134=14&aid=21872	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20BH_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	hunter green	S20	 	638529916948
21873	S20BH	Blue Horizon Core Capri	Blue Horizon Core Capri	http://ecommercedemo.sparity.com/blue-horizon-core-capri.html?utm_source=google_shopping&m=configurable&134=19&aid=21873	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bh_1.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20BH_XS	New	Apparel	 	TRUE	FALSE	Adult XS	female	adult	hunter green	S20	 	638529916955
22766	 	Blackwatch Core Capri	Maximize your performance in comfort with the Core Capri. 6.7 oz. 88/12 Polyester/Spandex with 90/10 Polyester/Spandex Mesh inserts Fitted capri length pant Comfortable wide waistband Hidden key pocket Side mesh detail Adult Size XS-2X Youth Size YS-YL	http://ecommercedemo.sparity.com/blackwatch-core-capri.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bw_2.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bw.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bw.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20BW	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	female	adult	black	S20	 	 
21877	S20BW	Blackwatch Core Capri	Blackwatch Core Capri	http://ecommercedemo.sparity.com/blackwatch-core-capri.html?utm_source=google_shopping&m=configurable&134=10&aid=21877	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bw_2.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bw.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bw.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20BW_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	black	S20	 	638529916962
21878	S20BW	Blackwatch Core Capri	Blackwatch Core Capri	http://ecommercedemo.sparity.com/blackwatch-core-capri.html?utm_source=google_shopping&m=configurable&134=11&aid=21878	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bw_2.png	http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bw.png,http://ecommercedemo.sparity.com/media/catalog/product/s/2/s20bw.png	39.99 USD	 	 	in stock	0.50 lb	Boxercraft	S20BW_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	black	S20	 	638529916979
